country,province,year,month,arrivals
"Macedonia, The former Yugoslav Republic of",ON,12,5,76
"Macedonia, The former Yugoslav Republic of",ON,12,6,98
"Macedonia, The former Yugoslav Republic of",ON,12,7,56
"Macedonia, The former Yugoslav Republic of",ON,12,8,58
"Macedonia, The former Yugoslav Republic of",ON,12,9,48
"Macedonia, The former Yugoslav Republic of",ON,12,10,34
"Macedonia, The former Yugoslav Republic of",ON,12,11,30
"Macedonia, The former Yugoslav Republic of",ON,12,12,23
"Macedonia, The former Yugoslav Republic of",ON,13,1,28
"Macedonia, The former Yugoslav Republic of",ON,13,2,30
"Macedonia, The former Yugoslav Republic of",ON,13,3,24
"Macedonia, The former Yugoslav Republic of",ON,13,4,44
"Macedonia, The former Yugoslav Republic of",ON,13,5,64
"Macedonia, The former Yugoslav Republic of",ON,13,6,92
"Macedonia, The former Yugoslav Republic of",ON,13,7,102
"Macedonia, The former Yugoslav Republic of",ON,13,8,54
"Macedonia, The former Yugoslav Republic of",ON,13,9,82
"Macedonia, The former Yugoslav Republic of",ON,13,10,24
"Macedonia, The former Yugoslav Republic of",ON,13,11,38
"Macedonia, The former Yugoslav Republic of",ON,13,12,46
"Macedonia, The former Yugoslav Republic of",ON,14,1,32
"Macedonia, The former Yugoslav Republic of",ON,14,2,30
"Macedonia, The former Yugoslav Republic of",ON,14,3,30
"Macedonia, The former Yugoslav Republic of",ON,14,4,42
"Macedonia, The former Yugoslav Republic of",ON,14,5,96
"Macedonia, The former Yugoslav Republic of",ON,14,6,78
"Macedonia, The former Yugoslav Republic of",ON,14,7,60
"Macedonia, The former Yugoslav Republic of",ON,14,8,75
"Macedonia, The former Yugoslav Republic of",ON,14,9,90
"Macedonia, The former Yugoslav Republic of",ON,14,10,38
"Macedonia, The former Yugoslav Republic of",ON,14,11,60
"Macedonia, The former Yugoslav Republic of",ON,14,12,58
"Macedonia, The former Yugoslav Republic of",ON,15,1,31
"Macedonia, The former Yugoslav Republic of",ON,15,2,44
"Macedonia, The former Yugoslav Republic of",ON,15,3,34
"Macedonia, The former Yugoslav Republic of",ON,15,4,72
"Macedonia, The former Yugoslav Republic of",ON,15,5,64
"Macedonia, The former Yugoslav Republic of",ON,15,6,136
"Macedonia, The former Yugoslav Republic of",ON,15,7,81
"Macedonia, The former Yugoslav Republic of",ON,15,8,80
"Macedonia, The former Yugoslav Republic of",ON,15,9,62
"Macedonia, The former Yugoslav Republic of",ON,15,10,53
"Macedonia, The former Yugoslav Republic of",ON,15,11,47
"Macedonia, The former Yugoslav Republic of",ON,15,12,66
"Macedonia, The former Yugoslav Republic of",ON,16,1,35
"Macedonia, The former Yugoslav Republic of",ON,16,2,13
"Macedonia, The former Yugoslav Republic of",ON,16,3,32
"Macedonia, The former Yugoslav Republic of",ON,16,4,45
"Macedonia, The former Yugoslav Republic of",ON,16,5,20
"Macedonia, The former Yugoslav Republic of",PE,14,11,0
"Macedonia, The former Yugoslav Republic of",QC,10,9,14
"Macedonia, The former Yugoslav Republic of",QC,10,10,6
"Macedonia, The former Yugoslav Republic of",QC,10,11,2
"Macedonia, The former Yugoslav Republic of",QC,10,12,4
"Macedonia, The former Yugoslav Republic of",QC,11,1,4
"Macedonia, The former Yugoslav Republic of",QC,11,2,8
"Macedonia, The former Yugoslav Republic of",QC,11,3,4
"Macedonia, The former Yugoslav Republic of",QC,11,4,4
"Macedonia, The former Yugoslav Republic of",QC,11,5,6
"Macedonia, The former Yugoslav Republic of",QC,11,6,4
"Macedonia, The former Yugoslav Republic of",QC,11,7,2
"Macedonia, The former Yugoslav Republic of",QC,11,8,12
"Macedonia, The former Yugoslav Republic of",QC,11,9,12
"Macedonia, The former Yugoslav Republic of",QC,11,10,14
"Macedonia, The former Yugoslav Republic of",QC,11,11,4
"Macedonia, The former Yugoslav Republic of",QC,11,12,8
"Macedonia, The former Yugoslav Republic of",QC,12,1,4
"Macedonia, The former Yugoslav Republic of",QC,12,2,2
"Macedonia, The former Yugoslav Republic of",QC,12,6,16
"Macedonia, The former Yugoslav Republic of",QC,12,7,4
"Macedonia, The former Yugoslav Republic of",QC,12,8,8
"Macedonia, The former Yugoslav Republic of",QC,12,9,6
"Macedonia, The former Yugoslav Republic of",QC,12,10,10
"Macedonia, The former Yugoslav Republic of",QC,12,11,2
"Macedonia, The former Yugoslav Republic of",QC,12,12,4
"Macedonia, The former Yugoslav Republic of",QC,13,1,4
"Macedonia, The former Yugoslav Republic of",QC,13,2,4
"Macedonia, The former Yugoslav Republic of",QC,13,3,2
"Macedonia, The former Yugoslav Republic of",QC,13,5,13
"Macedonia, The former Yugoslav Republic of",QC,13,6,12
"Macedonia, The former Yugoslav Republic of",QC,13,7,13
"Macedonia, The former Yugoslav Republic of",QC,13,8,10
"Macedonia, The former Yugoslav Republic of",QC,13,9,12
"Macedonia, The former Yugoslav Republic of",QC,13,10,0
"Macedonia, The former Yugoslav Republic of",QC,14,1,2
"Macedonia, The former Yugoslav Republic of",QC,14,3,2
"Macedonia, The former Yugoslav Republic of",QC,14,5,2
"Macedonia, The former Yugoslav Republic of",QC,14,6,4
"Macedonia, The former Yugoslav Republic of",QC,14,7,14
"Macedonia, The former Yugoslav Republic of",QC,14,8,12
"Macedonia, The former Yugoslav Republic of",QC,14,9,10
"Macedonia, The former Yugoslav Republic of",QC,14,12,2
"Macedonia, The former Yugoslav Republic of",QC,15,1,6
"Macedonia, The former Yugoslav Republic of",QC,15,3,2
"Macedonia, The former Yugoslav Republic of",QC,15,5,2
"Macedonia, The former Yugoslav Republic of",QC,15,6,12
"Macedonia, The former Yugoslav Republic of",QC,15,7,2
"Macedonia, The former Yugoslav Republic of",QC,15,8,24
"Macedonia, The former Yugoslav Republic of",QC,15,9,2
"Macedonia, The former Yugoslav Republic of",QC,15,10,0
"Macedonia, The former Yugoslav Republic of",QC,15,11,0
"Macedonia, The former Yugoslav Republic of",QC,15,12,9
"Macedonia, The former Yugoslav Republic of",QC,16,1,0
"Macedonia, The former Yugoslav Republic of",QC,16,2,5
"Macedonia, The former Yugoslav Republic of",QC,16,3,11
"Macedonia, The former Yugoslav Republic of",QC,16,4,5
"Macedonia, The former Yugoslav Republic of",QC,16,5,12
"Macedonia, The former Yugoslav Republic of",SK,12,11,1
"Macedonia, The former Yugoslav Republic of",SK,15,4,1
"Macedonia, The former Yugoslav Republic of",SK,16,4,1
Madagascar,AB,10,9,0
Madagascar,AB,10,10,1
Madagascar,AB,10,12,2
Madagascar,AB,11,1,0
Madagascar,AB,11,2,0
Madagascar,AB,11,3,2
Madagascar,AB,11,4,0
Madagascar,AB,11,8,2
Madagascar,AB,11,9,0
Madagascar,AB,11,10,2
Madagascar,AB,11,12,6
Madagascar,AB,12,3,2
Madagascar,AB,12,5,2
Madagascar,AB,12,7,0
Madagascar,AB,12,8,2
Madagascar,AB,12,12,4
Madagascar,AB,13,5,2
Madagascar,AB,13,7,4
Madagascar,AB,13,12,2
Madagascar,AB,14,1,0
Madagascar,AB,14,2,4
Madagascar,AB,14,12,4
Madagascar,AB,15,2,2
Madagascar,AB,15,6,2
Madagascar,AB,15,7,2
Madagascar,AB,15,8,10
Madagascar,AB,15,12,10
Madagascar,AB,16,5,2
Madagascar,BC,10,9,2
Madagascar,BC,10,10,2
Madagascar,BC,10,12,0
Madagascar,BC,11,1,2
Madagascar,BC,11,3,2
Madagascar,BC,11,4,6
Madagascar,BC,11,5,1
Madagascar,BC,11,6,7
Madagascar,BC,11,7,4
Madagascar,BC,11,8,0
Madagascar,BC,11,9,4
Madagascar,BC,11,10,2
Madagascar,BC,11,12,2
Madagascar,BC,12,1,0
Madagascar,BC,12,6,2
Madagascar,BC,12,7,4
Madagascar,BC,12,9,0
Madagascar,BC,12,10,4
Madagascar,BC,12,12,6
Madagascar,BC,13,3,0
Madagascar,BC,13,4,2
Madagascar,BC,13,5,0
Madagascar,BC,13,6,2
Madagascar,BC,13,7,10
Madagascar,BC,13,8,0
Madagascar,BC,13,10,0
Madagascar,BC,14,4,0
Madagascar,BC,14,6,4
Madagascar,BC,14,7,11
Madagascar,BC,14,8,6
Madagascar,BC,14,9,6
Madagascar,BC,14,10,0
Madagascar,BC,14,11,2
Madagascar,BC,14,12,0
Madagascar,BC,15,1,0
Madagascar,BC,15,4,2
Madagascar,BC,15,5,2
Madagascar,BC,15,6,4
Madagascar,BC,15,7,14
Madagascar,BC,15,8,0
Madagascar,BC,15,9,2
Madagascar,BC,15,10,7
Madagascar,BC,15,11,2
Madagascar,BC,15,12,2
Madagascar,BC,16,1,3
Madagascar,MB,12,12,1
Madagascar,MB,13,12,2
Madagascar,MB,14,7,1
Madagascar,MB,15,7,4
Madagascar,NL,10,12,1
Madagascar,NL,11,9,1
Madagascar,NL,12,1,1
Madagascar,NL,12,6,2
Madagascar,NL,13,9,1
Madagascar,NL,15,10,1
Madagascar,NS,10,9,2
Madagascar,NS,10,10,0
Madagascar,NS,10,11,0
Madagascar,NS,11,2,0
Madagascar,NS,11,4,0
Madagascar,NS,11,5,2
Madagascar,NS,11,7,4
Madagascar,NS,12,3,0
Madagascar,NS,12,6,2
Madagascar,NS,13,3,0
Madagascar,NS,16,5,1
Madagascar,ON,10,9,8
Madagascar,ON,10,10,0
Madagascar,ON,10,11,10
Madagascar,ON,10,12,16
Madagascar,ON,11,1,2
Madagascar,ON,11,2,0
Madagascar,ON,11,3,12
Madagascar,ON,11,4,10
Madagascar,ON,11,5,12
Madagascar,ON,11,6,16
Madagascar,ON,11,7,9
Madagascar,ON,11,8,14
Madagascar,ON,11,9,14
Madagascar,ON,11,10,6
Madagascar,ON,11,11,16
Madagascar,ON,11,12,18
Madagascar,ON,12,1,10
Madagascar,ON,12,2,6
Madagascar,ON,12,3,12
Madagascar,ON,12,5,10
Madagascar,ON,12,6,16
Madagascar,ON,12,7,12
Madagascar,ON,12,8,10
Madagascar,ON,12,9,2
Madagascar,ON,12,10,6
Madagascar,ON,12,11,4
Madagascar,ON,12,12,10
Madagascar,ON,13,1,2
Madagascar,ON,13,2,2
Madagascar,ON,13,3,14
Madagascar,ON,13,4,10
Madagascar,ON,13,5,14
Madagascar,ON,13,6,17
Madagascar,ON,13,7,10
Madagascar,ON,13,8,18
Madagascar,ON,13,9,2
Madagascar,ON,13,10,12
Madagascar,ON,13,11,8
Madagascar,ON,13,12,6
Madagascar,ON,14,1,6
Madagascar,ON,14,3,8
Madagascar,ON,14,4,12
Madagascar,ON,14,5,7
Madagascar,ON,14,6,14
Madagascar,ON,14,7,24
Madagascar,ON,14,8,8
Madagascar,ON,14,9,6
Madagascar,ON,14,10,6
Madagascar,ON,14,11,6
Madagascar,ON,14,12,4
Madagascar,ON,15,1,2
Madagascar,ON,15,2,16
Madagascar,ON,15,3,12
Madagascar,ON,15,4,6
Madagascar,ON,15,5,6
Madagascar,ON,15,6,12
Madagascar,ON,15,7,8
Madagascar,ON,15,8,5
Madagascar,ON,15,9,12
Madagascar,ON,15,11,7
Madagascar,ON,15,12,7
Madagascar,ON,16,1,6
Madagascar,ON,16,2,8
Madagascar,ON,16,3,14
Madagascar,ON,16,4,2
Madagascar,ON,16,5,2
Madagascar,QC,10,9,45
Madagascar,QC,10,10,34
Madagascar,QC,10,11,34
Madagascar,QC,10,12,46
Madagascar,QC,11,1,13
Madagascar,QC,11,2,8
Madagascar,QC,11,3,24
Madagascar,QC,11,4,39
Madagascar,QC,11,5,41
Madagascar,QC,11,6,50
Madagascar,QC,11,7,77
Madagascar,QC,11,8,82
Madagascar,QC,11,9,75
Madagascar,QC,11,10,54
Madagascar,QC,11,11,48
Madagascar,QC,11,12,38
Madagascar,QC,12,1,26
Madagascar,QC,12,2,34
Madagascar,QC,12,3,25
Madagascar,QC,12,5,52
Madagascar,QC,12,6,77
Madagascar,QC,12,7,76
Madagascar,QC,12,8,73
Madagascar,QC,12,9,30
Madagascar,QC,12,10,46
Madagascar,QC,12,11,4
Madagascar,QC,12,12,32
Madagascar,QC,13,1,21
Madagascar,QC,13,2,20
Madagascar,QC,13,3,24
Madagascar,QC,13,4,17
Madagascar,QC,13,5,34
Madagascar,QC,13,6,65
Madagascar,QC,13,7,72
Madagascar,QC,13,8,34
Madagascar,QC,13,9,38
Madagascar,QC,13,10,40
Madagascar,QC,13,11,44
Madagascar,QC,13,12,45
Madagascar,QC,14,1,23
Madagascar,QC,14,2,30
Madagascar,QC,14,3,26
Madagascar,QC,14,4,19
Madagascar,QC,14,5,28
Madagascar,QC,14,6,52
Madagascar,QC,14,7,84
Madagascar,QC,14,8,89
Madagascar,QC,14,9,50
Madagascar,QC,14,10,56
Madagascar,QC,14,11,30
Madagascar,QC,14,12,27
Madagascar,QC,15,1,27
Madagascar,QC,15,2,24
Madagascar,QC,15,3,14
Madagascar,QC,15,4,25
Madagascar,QC,15,5,36
Madagascar,QC,15,6,78
Madagascar,QC,15,7,76
Madagascar,QC,15,8,87
Madagascar,QC,15,9,72
Madagascar,QC,15,10,25
Madagascar,QC,15,11,38
Madagascar,QC,15,12,46
Madagascar,QC,16,1,21
Madagascar,QC,16,2,27
Madagascar,QC,16,3,25
Madagascar,QC,16,4,29
Madagascar,QC,16,5,69
Madagascar,SK,11,1,0
Madagascar,SK,11,3,0
Madagascar,SK,12,12,0
Madagascar,SK,13,5,1
Madeira,BC,11,3,4
Madeira,ON,10,9,5
Madeira,ON,11,9,5
Madeira,ON,12,7,2
Madeira,ON,12,9,10
Madeira,ON,13,9,12
Madeira,ON,14,9,10
Madeira,ON,15,9,18
Madeira,QC,13,9,6
Madeira,QC,14,3,4
Malawi,AB,10,9,22
Malawi,AB,10,10,8
Malawi,AB,10,12,2
Malawi,AB,11,1,4
Malawi,AB,11,3,2
Malawi,AB,11,5,2
Malawi,AB,11,6,4
Malawi,AB,11,9,6
Malawi,AB,11,10,4
Malawi,AB,11,12,2
Malawi,AB,12,6,2
Malawi,AB,12,7,4
Malawi,AB,12,8,0
Malawi,AB,12,9,8
Malawi,AB,12,12,2
Malawi,AB,13,6,2
Malawi,AB,13,7,2
Malawi,AB,13,8,2
Malawi,AB,13,9,4
Malawi,AB,13,10,4
Malawi,AB,14,3,2
Malawi,AB,14,5,2
Malawi,AB,14,7,2
Malawi,AB,15,4,2
Malawi,AB,15,8,2
Malawi,AB,15,9,2
Malawi,AB,15,12,5
Malawi,BC,10,9,2
Malawi,BC,10,10,4
Malawi,BC,10,11,8
Malawi,BC,11,2,2
Malawi,BC,11,6,7
Malawi,BC,11,7,4
Malawi,BC,11,8,4
Malawi,BC,11,9,53
Malawi,BC,11,10,6
Malawi,BC,11,11,12
Malawi,BC,11,12,2
Malawi,BC,12,5,6
Malawi,BC,12,6,8
Malawi,BC,12,7,2
Malawi,BC,12,9,2
Malawi,BC,12,10,2
Malawi,BC,13,4,2
Malawi,BC,13,6,12
Malawi,BC,13,7,6
Malawi,BC,13,8,5
Malawi,BC,13,9,2
Malawi,BC,13,10,2
Malawi,BC,13,12,2
Malawi,BC,14,1,2
Malawi,BC,14,2,2
Malawi,BC,14,3,2
Malawi,BC,14,4,6
Malawi,BC,14,5,3
Malawi,BC,14,7,10
Malawi,BC,14,8,28
Malawi,BC,15,6,4
Malawi,BC,15,7,22
Malawi,BC,15,8,9
Malawi,BC,15,9,7
Malawi,BC,15,10,4
Malawi,BC,15,11,17
Malawi,BC,15,12,10
Malawi,MB,11,8,6
Malawi,NB,11,9,2
Malawi,NB,12,9,1
Malawi,NB,15,7,2
Malawi,NL,11,3,2
Malawi,NL,11,7,1
Malawi,NL,12,10,1
Malawi,NL,13,9,1
Malawi,NL,14,9,1
Malawi,NL,14,10,1
Malawi,NS,10,10,6
Malawi,NS,11,6,1
Malawi,NS,11,10,2
Malawi,NS,12,1,4
Malawi,NS,12,6,4
Malawi,NS,12,7,6
Malawi,NS,12,12,4
Malawi,NS,13,7,2
Malawi,NS,13,8,2
Malawi,NS,13,10,15
Malawi,NS,14,7,2
Malawi,NS,15,6,4
Malawi,NS,15,7,2
Malawi,NS,16,4,4
Malawi,ON,10,9,18
Malawi,ON,10,10,10
Malawi,ON,10,11,6
Malawi,ON,11,1,14
Malawi,ON,11,2,6
Malawi,ON,11,3,4
Malawi,ON,11,4,4
Malawi,ON,11,5,28
Malawi,ON,11,6,10
Malawi,ON,11,7,10
Malawi,ON,11,8,20
Malawi,ON,11,9,24
Malawi,ON,11,10,16
Malawi,ON,11,11,8
Malawi,ON,11,12,10
Malawi,ON,12,1,2
Malawi,ON,12,2,4
Malawi,ON,12,3,12
Malawi,ON,12,5,10
Malawi,ON,12,6,26
Malawi,ON,12,7,10
Malawi,ON,12,8,20
Malawi,ON,12,9,36
Malawi,ON,12,10,18
Malawi,ON,12,11,6
Malawi,ON,12,12,4
Malawi,ON,13,1,6
Malawi,ON,13,2,6
Malawi,ON,13,3,2
Malawi,ON,13,4,2
Malawi,ON,13,5,8
Malawi,ON,13,6,18
Malawi,ON,13,7,8
Malawi,ON,13,8,26
Malawi,ON,13,9,47
Malawi,ON,13,10,12
Malawi,ON,13,11,6
Malawi,ON,13,12,18
Malawi,ON,14,1,18
Malawi,ON,14,2,4
Malawi,ON,14,3,6
Malawi,ON,14,4,8
Malawi,ON,14,5,16
Malawi,ON,14,6,32
Malawi,ON,14,7,4
Malawi,ON,14,8,12
Malawi,ON,14,9,48
Malawi,ON,14,10,10
Malawi,ON,14,11,2
Malawi,ON,14,12,16
Malawi,ON,15,1,4
Malawi,ON,15,2,6
Malawi,ON,15,3,20
Malawi,ON,15,4,6
Malawi,ON,15,5,8
Malawi,ON,15,6,8
Malawi,ON,15,7,44
Malawi,ON,15,8,31
Malawi,ON,15,9,61
Malawi,ON,15,10,32
Malawi,ON,15,11,11
Malawi,ON,15,12,7
Malawi,ON,16,1,5
Malawi,ON,16,3,5
Malawi,ON,16,4,3
Malawi,ON,16,5,3
Malawi,QC,10,9,14
Malawi,QC,10,11,2
Malawi,QC,11,3,8
Malawi,QC,11,4,4
Malawi,QC,11,5,2
Malawi,QC,11,6,12
Malawi,QC,11,7,2
Malawi,QC,11,8,4
Malawi,QC,11,9,6
Malawi,QC,11,10,4
Malawi,QC,11,11,10
Malawi,QC,12,1,4
Malawi,QC,12,2,4
Malawi,QC,12,3,2
Malawi,QC,12,5,2
Malawi,QC,12,6,8
Malawi,QC,12,7,2
Malawi,QC,12,8,6
Malawi,QC,12,9,2
Malawi,QC,12,10,12
Malawi,QC,12,11,1
Malawi,QC,13,3,4
Malawi,QC,13,4,2
Malawi,QC,13,5,4
Malawi,QC,13,6,6
Malawi,QC,13,8,2
Malawi,QC,13,9,2
Malawi,QC,13,11,2
Malawi,QC,14,1,6
Malawi,QC,14,2,2
Malawi,QC,14,5,2
Malawi,QC,14,6,10
Malawi,QC,14,7,4
Malawi,QC,14,8,2
Malawi,QC,14,9,10
Malawi,QC,14,10,7
Malawi,QC,15,3,2
Malawi,QC,15,4,4
Malawi,QC,15,5,2
Malawi,QC,15,7,2
Malawi,QC,15,8,15
Malawi,QC,15,9,22
Malawi,QC,15,10,3
Malawi,QC,15,11,10
Malawi,QC,16,1,6
Malawi,QC,16,4,6
Malawi,SK,16,3,1
Malaysia,AB,10,9,50
Malaysia,AB,10,10,24
Malaysia,AB,10,11,4
Malaysia,AB,10,12,22
Malaysia,AB,11,1,14
Malaysia,AB,11,2,14
Malaysia,AB,11,3,10
Malaysia,AB,11,4,18
Malaysia,AB,11,5,42
Malaysia,AB,11,6,78
Malaysia,AB,11,7,32
Malaysia,AB,11,8,42
Malaysia,AB,11,9,40
Malaysia,AB,11,10,20
Malaysia,AB,11,11,16
Malaysia,AB,11,12,34
Malaysia,AB,12,1,20
Malaysia,AB,12,2,14
Malaysia,AB,12,3,35
Malaysia,AB,12,5,34
Malaysia,AB,12,6,69
Malaysia,AB,12,7,63
Malaysia,AB,12,8,48
Malaysia,AB,12,9,42
Malaysia,AB,12,10,12
Malaysia,AB,12,11,14
Malaysia,AB,12,12,34
Malaysia,AB,13,1,19
Malaysia,AB,13,2,5
Malaysia,AB,13,3,12
Malaysia,AB,13,4,30
Malaysia,AB,13,5,46
Malaysia,AB,13,6,44
Malaysia,AB,13,7,90
Malaysia,AB,13,8,66
Malaysia,AB,13,9,36
Malaysia,AB,13,10,34
Malaysia,AB,13,11,8
Malaysia,AB,13,12,17
Malaysia,AB,14,1,10
Malaysia,AB,14,2,8
Malaysia,AB,14,3,14
Malaysia,AB,14,4,12
Malaysia,AB,14,5,64
Malaysia,AB,14,6,76
Malaysia,AB,14,7,46
Malaysia,AB,14,8,62
Malaysia,AB,14,9,60
Malaysia,AB,14,10,26
Malaysia,AB,14,11,6
Malaysia,AB,14,12,35
Malaysia,AB,15,1,6
Malaysia,AB,15,2,8
Malaysia,AB,15,3,14
Malaysia,AB,15,4,16
Malaysia,AB,15,5,22
Malaysia,AB,15,6,91
Malaysia,AB,15,7,69
Malaysia,AB,15,8,44
Malaysia,AB,15,9,41
Malaysia,AB,15,10,32
Malaysia,AB,15,11,7
Malaysia,AB,15,12,32
Malaysia,AB,16,1,11
Malaysia,AB,16,2,18
Malaysia,AB,16,3,25
Malaysia,AB,16,4,12
Malaysia,AB,16,5,56
Malaysia,BC,10,9,960
Malaysia,BC,10,10,368
Malaysia,BC,10,11,240
Malaysia,BC,10,12,494
Malaysia,BC,11,1,209
Malaysia,BC,11,2,174
Malaysia,BC,11,3,206
Malaysia,BC,11,4,231
Malaysia,BC,11,5,1197
Malaysia,BC,11,6,1032
Malaysia,BC,11,7,801
Malaysia,BC,11,8,703
Malaysia,BC,11,9,676
Malaysia,BC,11,10,185
Malaysia,BC,11,11,600
Malaysia,BC,11,12,458
Malaysia,BC,12,1,219
Malaysia,BC,12,2,134
Malaysia,BC,12,3,217
Malaysia,BC,12,5,1136
Malaysia,BC,12,6,1297
Malaysia,BC,12,7,810
Malaysia,BC,12,8,934
Malaysia,BC,12,9,753
Malaysia,BC,12,10,276
Malaysia,BC,12,11,175
Malaysia,BC,12,12,393
Malaysia,BC,13,1,143
Malaysia,BC,13,2,149
Malaysia,BC,13,3,239
Malaysia,BC,13,4,151
Malaysia,BC,13,5,1130
Malaysia,BC,13,6,1201
Malaysia,BC,13,7,719
Malaysia,BC,13,8,1260
Malaysia,BC,13,9,849
Malaysia,BC,13,10,298
Malaysia,BC,13,11,202
Malaysia,BC,13,12,463
Malaysia,BC,14,1,165
Malaysia,BC,14,2,90
Malaysia,BC,14,3,162
Malaysia,BC,14,4,201
Malaysia,BC,14,5,1142
Malaysia,BC,14,6,1161
Malaysia,BC,14,7,1147
Malaysia,BC,14,8,1075
Malaysia,BC,14,9,593
Malaysia,BC,14,10,240
Malaysia,BC,14,11,132
Malaysia,BC,14,12,591
Malaysia,BC,15,1,135
Malaysia,BC,15,2,189
Malaysia,BC,15,3,213
Malaysia,BC,15,4,207
Malaysia,BC,15,5,1067
Malaysia,BC,15,6,1188
Malaysia,BC,15,7,919
Malaysia,BC,15,8,995
Malaysia,BC,15,9,877
Malaysia,BC,15,10,228
Malaysia,BC,15,11,293
Malaysia,BC,15,12,588
Malaysia,BC,16,1,220
Malaysia,BC,16,2,98
Malaysia,BC,16,3,155
Malaysia,BC,16,4,266
Malaysia,BC,16,5,982
Malaysia,MB,10,9,2
Malaysia,MB,10,10,1
Malaysia,MB,10,12,1
Malaysia,MB,11,1,3
Malaysia,MB,11,3,1
Malaysia,MB,11,4,1
Malaysia,MB,11,5,3
Malaysia,MB,11,6,4
Malaysia,MB,11,7,4
Malaysia,MB,11,8,3
Malaysia,MB,11,9,2
Malaysia,MB,11,11,4
Malaysia,MB,11,12,2
Malaysia,MB,12,2,1
Malaysia,MB,12,3,1
Malaysia,MB,12,5,4
Malaysia,MB,12,6,9
Malaysia,MB,12,9,6
Malaysia,MB,12,12,3
Malaysia,MB,13,2,2
Malaysia,MB,13,3,3
Malaysia,MB,13,5,4
Malaysia,MB,13,6,6
Malaysia,MB,13,7,2
Malaysia,MB,13,8,4
Malaysia,MB,13,9,4
Malaysia,MB,13,10,1
Malaysia,MB,13,11,3
Malaysia,MB,13,12,2
Malaysia,MB,14,2,1
Malaysia,MB,14,5,1
Malaysia,MB,14,6,2
Malaysia,MB,14,7,1
Malaysia,MB,14,8,5
Malaysia,MB,14,10,5
Malaysia,MB,14,12,3
Malaysia,MB,15,3,1
Malaysia,MB,15,5,2
Malaysia,MB,15,7,2
Malaysia,MB,15,10,2
Malaysia,MB,15,12,1
Malaysia,MB,16,5,1
Malaysia,NB,10,9,15
Malaysia,NB,10,10,9
Malaysia,NB,11,5,1
Malaysia,NB,11,6,19
Malaysia,NB,11,7,8
Malaysia,NB,11,8,9
Malaysia,NB,11,9,10
Malaysia,NB,11,10,12
Malaysia,NB,12,5,0
Malaysia,NB,12,6,7
Malaysia,NB,12,7,5
Malaysia,NB,12,8,20
Malaysia,NB,12,9,10
Malaysia,NB,12,10,2
Malaysia,NB,12,11,0
Malaysia,NB,12,12,0
Malaysia,NB,13,1,1
Malaysia,NB,13,2,1
Malaysia,NB,13,4,0
Malaysia,NB,13,5,3
Malaysia,NB,13,6,4
Malaysia,NB,13,7,5
Malaysia,NB,13,8,10
Malaysia,NB,13,9,4
Malaysia,NB,13,10,25
Malaysia,NB,13,12,0
Malaysia,NB,14,2,0
Malaysia,NB,14,3,0
Malaysia,NB,14,5,2
Malaysia,NB,14,7,8
Malaysia,NB,14,8,11
Malaysia,NB,14,9,9
Malaysia,NB,14,10,8
Malaysia,NB,14,11,0
Malaysia,NB,14,12,0
Malaysia,NB,15,1,0
Malaysia,NB,15,2,0
Malaysia,NB,15,3,0
Malaysia,NB,15,4,0
Malaysia,NB,15,5,5
Malaysia,NB,15,6,3
Malaysia,NB,15,7,2
Malaysia,NB,15,8,1
Malaysia,NB,15,9,6
Malaysia,NB,15,10,12
Malaysia,NB,15,11,0
Malaysia,NB,15,12,0
Malaysia,NB,16,2,0
Malaysia,NB,16,4,0
Malaysia,NL,10,9,36
Malaysia,NL,10,10,19
Malaysia,NL,10,11,2
Malaysia,NL,10,12,0
Malaysia,NL,11,1,0
Malaysia,NL,11,2,0
Malaysia,NL,11,3,3
Malaysia,NL,11,4,2
Malaysia,NL,11,5,4
Malaysia,NL,11,6,4
Malaysia,NL,11,7,14
Malaysia,NL,11,8,5
Malaysia,NL,11,9,0
Malaysia,NL,11,10,0
Malaysia,NL,11,11,4
Malaysia,NL,11,12,0
Malaysia,NL,12,1,0
Malaysia,NL,12,2,0
Malaysia,NL,12,3,0
Malaysia,NL,12,5,1
Malaysia,NL,12,6,2
Malaysia,NL,12,7,5
Malaysia,NL,12,8,2
Malaysia,NL,12,9,5
Malaysia,NL,12,10,1
Malaysia,NL,12,11,2
Malaysia,NL,12,12,0
Malaysia,NL,13,2,0
Malaysia,NL,13,3,0
Malaysia,NL,13,4,2
Malaysia,NL,13,5,3
Malaysia,NL,13,6,8
Malaysia,NL,13,7,9
Malaysia,NL,13,8,2
Malaysia,NL,13,9,3
Malaysia,NL,13,10,2
Malaysia,NL,13,11,1
Malaysia,NL,14,2,1
Malaysia,NL,14,4,7
Malaysia,NL,14,6,2
Malaysia,NL,14,7,4
Malaysia,NL,14,8,5
Malaysia,NL,14,9,7
Malaysia,NL,14,10,1
Malaysia,NL,14,11,1
Malaysia,NL,14,12,2
Malaysia,NL,15,1,0
Malaysia,NL,15,2,0
Malaysia,NL,15,3,1
Malaysia,NL,15,4,1
Malaysia,NL,15,5,2
Malaysia,NL,15,6,6
Malaysia,NL,15,7,6
Malaysia,NL,15,8,4
Malaysia,NL,15,9,4
Malaysia,NL,15,10,2
Malaysia,NL,15,11,0
Malaysia,NL,15,12,5
Malaysia,NL,16,1,0
Malaysia,NL,16,2,0
Malaysia,NL,16,3,0
Malaysia,NL,16,4,0
Malaysia,NL,16,5,5
